CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-15 13:00,28.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-15 19:00,25.9,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-16 07:00,23.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-16 13:00,24.4,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-16 19:00,24.9,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-17 07:00,23,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-17 13:00,30.8,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-17 19:00,26.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-18 07:00,21.8,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-18 13:00,29.8,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-18 19:00,24.7,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-19 07:00,22.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-19 13:00,23.2,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-19 19:00,26.2,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-20 07:00,21.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-20 13:00,24.8,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-20 19:00,22.7,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-21 07:00,21.2,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-21 13:00,26.4,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-21 19:00,21.9,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-22 07:00,21.8,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-22 13:00,26.3,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-22 19:00,25.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-23 07:00,21.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-23 13:00,29.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-23 19:00,24.9,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-24 07:00,21.4,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-24 13:00,26.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-24 19:00,22.5,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-25 07:00,22,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-25 13:00,28.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-25 19:00,21.7,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-26 07:00,21.4,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-26 13:00,23.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-26 19:00,24.4,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-27 07:00,21.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-27 13:00,29.8,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-27 19:00,25.5,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-28 07:00,22.4,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-28 13:00,29.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-28 19:00,26.9,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-29 07:00,22.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-29 13:00,28.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-29 19:00,24.5,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-30 07:00,20.2,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-30 13:00,29.8,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-06-30 19:00,22.7,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-01 07:00,21.4,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-01 13:00,28.5,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-01 19:00,25.3,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-02 07:00,20.8,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-02 13:00,29.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-02 19:00,25.3,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-03 07:00,23.4,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-03 13:00,24.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-03 19:00,24.5,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-04 07:00,23.7,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-04 13:00,23.4,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-04 19:00,23.3,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-05 07:00,21.6,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-05 13:00,29.8,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-05 19:00,22.4,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-06 07:00,21.7,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-06 13:00,29,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-06 19:00,23.7,50,,900
35035020,AEROPUERTO VANGUARDIA [35035020],4.1619194440,-73.61757778,422,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 03 - Meta-Guaviare-Guainía,Meta,Villavicencio,15/10/1924 00:00,,TEMPERATURA,TSSM_CON,"Temperatura seca de las 700, 1300 y 1800",Horaria,2005-07-07 07:00,21.6,50,,900
